name,State,A-None_Summaries_Count,B-None_Summaries_Count,C-None_Summaries_Count,A-B_QCM_SES,A-C_QCM_SES,B-A_QCM_SES,B-C_QCM_SES,C-A_QCM_SES,C-B_QCM_SES,A-B_Wasserstein_WassersteinDistance,A-C_Wasserstein_WassersteinDistance,B-A_Wasserstein_WassersteinDistance,B-C_Wasserstein_WassersteinDistance,C-A_Wasserstein_WassersteinDistance,C-B_Wasserstein_WassersteinDistance,A-A_CrossPCF_gmax,A-A_CrossPCF_rpeak,A-A_CrossPCF_gmin,A-A_CrossPCF_rtrough,A-A_CrossPCF_int-0-10,A-A_CrossPCF_int-0-30,A-A_CrossPCF_int-0-50,A-A_CrossPCF_int-0-100,A-B_CrossPCF_gmax,A-B_CrossPCF_rpeak,A-B_CrossPCF_gmin,A-B_CrossPCF_rtrough,A-B_CrossPCF_int-0-10,A-B_CrossPCF_int-0-30,A-B_CrossPCF_int-0-50,A-B_CrossPCF_int-0-100,A-C_CrossPCF_gmax,A-C_CrossPCF_rpeak,A-C_CrossPCF_gmin,A-C_CrossPCF_rtrough,A-C_CrossPCF_int-0-10,A-C_CrossPCF_int-0-30,A-C_CrossPCF_int-0-50,A-C_CrossPCF_int-0-100,B-A_CrossPCF_gmax,B-A_CrossPCF_rpeak,B-A_CrossPCF_gmin,B-A_CrossPCF_rtrough,B-A_CrossPCF_int-0-10,B-A_CrossPCF_int-0-30,B-A_CrossPCF_int-0-50,B-A_CrossPCF_int-0-100,B-B_CrossPCF_gmax,B-B_CrossPCF_rpeak,B-B_CrossPCF_gmin,B-B_CrossPCF_rtrough,B-B_CrossPCF_int-0-10,B-B_CrossPCF_int-0-30,B-B_CrossPCF_int-0-50,B-B_CrossPCF_int-0-100,B-C_CrossPCF_gmax,B-C_CrossPCF_rpeak,B-C_CrossPCF_gmin,B-C_CrossPCF_rtrough,B-C_CrossPCF_int-0-10,B-C_CrossPCF_int-0-30,B-C_CrossPCF_int-0-50,B-C_CrossPCF_int-0-100,C-A_CrossPCF_gmax,C-A_CrossPCF_rpeak,C-A_CrossPCF_gmin,C-A_CrossPCF_rtrough,C-A_CrossPCF_int-0-10,C-A_CrossPCF_int-0-30,C-A_CrossPCF_int-0-50,C-A_CrossPCF_int-0-100,C-B_CrossPCF_gmax,C-B_CrossPCF_rpeak,C-B_CrossPCF_gmin,C-B_CrossPCF_rtrough,C-B_CrossPCF_int-0-10,C-B_CrossPCF_int-0-30,C-B_CrossPCF_int-0-50,C-B_CrossPCF_int-0-100,C-C_CrossPCF_gmax,C-C_CrossPCF_rpeak,C-C_CrossPCF_gmin,C-C_CrossPCF_rtrough,C-C_CrossPCF_int-0-10,C-C_CrossPCF_int-0-30,C-C_CrossPCF_int-0-50,C-C_CrossPCF_int-0-100
State2_0,State2,500.0,500.0,500.0,-4.253746822435079,2.050557730617766,-4.253746822435077,3.9290467179843604,2.050557730617766,3.9290467179843627,78.19985469370398,50.92166110666431,89.5497310658113,46.71263808278632,57.78953670693725,46.678816420210346,7.742864108973501,0,0.480707162482335,110,67.89249012078811,177.46429342970526,250.42220845022084,321.0373963645573,1.2529626640821234,140,0.0,0,0.12732395447351622,0.7816781347856228,2.2283500495995026,21.27295263351269,1.0988525872152024,150,0.7730137363792867,0,8.181960787436378,25.262354671982276,43.473708444525485,90.4118366311243,1.1186612678238175,140,0.0,0,0.12732395447351622,0.7816781347856228,2.2219592627808398,20.469840055826236,1.9981682285978928,0,1.0837539186881664,150,18.548553709991744,53.50759988512366,85.4220703073143,151.6849925165124,1.1493704552223294,0,0.9124775927876246,130,10.71379797398248,30.856772492358935,52.445682936538375,104.08902293314493,1.0269170678433515,150,0.7541350135417914,0,7.8127147704085065,24.07672598840891,41.4473216919455,85.72827905052716,1.1429002187326394,0,0.9356508470061319,130,10.749352019065173,30.934807394910273,52.31897227124791,104.52871990368081,1.0799714711530457,135,0.8890235717275816,40,10.579694399711803,30.60979198327418,49.19300902658938,98.32416705866503
State2_1,State2,500.0,500.0,500.0,-3.4911340007693394,1.8560044473691657,-3.49113400076934,1.097478282958631,1.8560044473691657,1.0974782829586307,99.37703516813698,87.36108502646599,98.00878658380348,31.767595244240102,82.81366051474889,31.450889026479928,6.0809240813062,0,0.7112747556264357,150,59.54229048399052,167.47745490944754,245.83550341693606,342.74195074315145,1.2161007195758544,150,0.0,0,0.06366197723675811,0.6487458632698206,2.2050108915782762,21.176612545425314,1.0845240497282598,100,0.7894085177358005,0,8.983906906717294,27.564489980659534,46.94474764798656,97.48341651814137,1.386809393934178,150,0.0,0,0.06366197723675811,0.6487458632698206,2.2838876404921273,23.0554488327608,2.137876978823104,0,0.8483187055838001,150,19.678913265449882,55.58311782415075,86.65488544033859,149.49138170173327,1.087775864792972,20,0.9062654204955574,0,9.694076713820287,30.450718660298115,50.49641669065693,100.40729720385076,1.167976258631083,100,0.7894085177358005,0,9.007536333378187,27.658349339969163,47.254023665685345,99.72881371561888,1.075139179610314,20,0.9089528477241585,55,9.796897611966703,30.38984980516473,50.437059524535805,99.2833750378174,1.1254202066718781,15,0.8419907360197778,0,8.632434287014421,29.392502632155608,49.16785243407496,100.36666117635906
State2_2,State2,500.0,500.0,500.0,-5.468283701428044,4.371207963003293,-5.468283701428046,3.9016906431225444,4.371207963003293,3.9016906431225444,106.24771298077039,79.4796117316257,104.44622636428393,46.79209500389601,72.16166936772119,50.79246854824338,8.20144204585257,0,0.4886897359492162,145,73.45037726394307,182.94205879764473,255.70212329141114,329.2573619203888,1.2183751391825486,145,0.0,0,0.010610329539459683,0.29208721460769727,1.5989547593668525,23.036155592904645,1.2865178647388182,0,0.9130989182872299,125,11.708842468004988,34.03202938349687,56.398567318443256,106.17268339262637,1.2207220782309474,145,0.0,0,0.010610329539459683,0.29208721460769727,1.5868141622057703,22.432163347620964,1.7266278347845128,15,0.8921150616015043,150,16.216826086530176,49.192611028890276,79.31548302194567,140.75843285923892,1.0908962408275746,80,0.8654118083644354,5,8.89732999988961,28.617408679350874,47.82006474514058,98.49071632688938,1.2704556166275813,0,0.9065097937217247,100,11.546203570019443,33.01651157793911,54.630864480952994,103.64062718340882,1.0738657894693562,80,0.8554071483111745,5,8.824061146207915,28.358249532367264,47.49273936935341,97.59120348314579,1.104712802806375,40,0.9507510559996767,120,10.446205500271525,31.00996319420441,52.107451016914375,102.89270219562775
State2_3,State2,500.0,500.0,500.0,-6.13597660531938,6.0307597126686545,-6.135976605319381,7.9503489717276965,6.0307597126686545,7.950348971727696,131.22488531472376,100.9993205231728,127.20645445692027,44.39695913389998,106.97497333022423,41.2406254417248,5.860381912857296,0,1.062157319017258,145,53.94994975091272,151.8145754250603,224.62805893448126,327.21026671799973,0.9709467401442657,150,0.0,0,0.0,0.16728556452703275,1.2556072994833305,16.94438692388104,1.2557808458088224,5,0.8675981738677518,80,11.720702134288821,34.12115941980142,55.56562896906507,103.54161220483469,1.0771097834169328,150,0.0,0,0.0,0.16682339079076997,1.2761836665973558,17.960142495399722,1.6648635460268193,0,0.9617235088668399,150,15.662617648316735,46.9642248238041,77.12621739611063,142.30323225138355,1.2173330531088,5,0.9614249428775288,90,11.45885602542726,32.29861177220505,51.992849574339914,102.53922884835924,1.2381392417734653,5,0.89082589478312,80,11.5781983705349,33.898346577869916,55.16471919809926,103.99566667534233,1.2152883314632146,5,0.9356454276181171,90,11.448771262673588,32.173470640829436,51.827375974248504,101.41363653397433,1.1022143402516462,60,0.9028316827652093,50,10.318070044210899,30.69167842211555,49.813338131023606,99.36768560066251
State2_4,State2,500.0,500.0,500.0,-5.019591831735817,3.285931336289776,-5.019591831735819,3.564189495939039,3.2859313362897753,3.564189495939039,119.5307359529144,75.4672826336118,122.49494073840839,63.493160558506354,73.59564418575873,63.05378793204647,6.2558354771836955,0,0.8288140306438306,145,58.892712433477854,155.1941469691037,225.1952586384106,315.12961698482843,1.0425542867931168,150,0.0,0,0.0,0.24585649304290866,1.1014428252757713,17.104549294251814,1.034552672770681,40,0.6620845632622843,0,8.238935778435026,25.839758418618338,45.6183726552175,95.20138927498937,1.1382143408626995,150,0.0,0,0.0,0.23294497832962754,1.0872220262373895,17.269035352532114,1.7263468889250067,20,0.8907466826545288,150,15.404922930076673,49.186566130776335,80.76919841413708,147.80098439148787,1.1229934986979746,45,0.934571188848213,150,9.873528507268174,29.659738018669163,50.75908623687125,101.89327431370037,1.063617643653791,145,0.6620845632622843,0,8.230987412657758,25.48784225944974,44.56267247098054,94.26534738053022,1.1179295684178172,45,0.8801205509414101,150,9.87257101072867,29.37117450231085,50.2659381788869,101.50692577504213,1.0580575938855967,65,0.9430015234163309,20,9.952530648022751,29.57412720422787,49.97781637262451,100.32458828102173
State2_5,State2,500.0,500.0,500.0,-4.988979822340947,4.447160781069665,-4.988979822340947,6.751046490219386,4.447160781069663,6.751046490219387,115.41943516984117,86.42113961066731,122.92888556368065,42.76736893989565,86.9212484736455,46.0103958505773,5.201422222341942,5,0.8301688981913665,125,51.49384051966132,144.56118224751407,213.6519947236372,296.8649251298227,1.0555063000506266,150,0.0031830988618379054,15,0.0742723067762178,0.34504099848976566,1.6216950157509575,18.5989258137764,1.05208740809622,150,0.8945834134274034,0,9.814255000753256,29.096596748253063,48.290694578897714,94.87330725746156,1.0973352233617615,150,0.0031830988618379054,15,0.0742723067762178,0.34363099678269493,1.6280917034795308,18.798880376537078,1.7768874060182729,10,1.0164197347986534,150,15.97792513315746,49.23861296692425,80.11726304339865,146.48090853332113,1.1852414705338516,10,0.9593456875305063,85,11.23189639549058,32.176925672648416,52.541569879045085,104.16268115461233,1.0391568434443847,150,0.8757049745959107,0,9.641479373218983,28.762024525074498,48.09352629605541,94.29622596232059,1.1730744941749136,10,0.9312449053478538,85,11.213234231553326,31.81291361242933,52.03700260086059,102.89045865382015,1.0882971604300524,65,0.8881891133581387,25,10.133895393851784,29.401508761059553,49.70827691344597,100.50751905066333
State2_6,State2,500.0,500.0,500.0,-5.079393856897407,4.667263426966086,-5.079393856897408,6.182991701886259,4.6672634269660875,6.18299170188626,96.70596771914374,65.89037878151719,103.25427049103399,48.12684817069002,62.90933242396543,47.50764384028285,5.4024710681477535,5,0.8147373004968448,150,53.19913372725428,143.07539750322394,207.6273584059681,295.61430016541806,1.0829551291913386,150,0.0,0,0.06366197723675811,0.5000496735811071,1.7150186831394685,17.977408412076624,1.0822536130248877,0,0.9076430597189732,100,10.35939270377739,30.415526726602742,49.876175398657125,97.63817955736124,1.1864033823637843,145,0.0,0,0.06366197723675811,0.5000496735811071,1.7474117922574073,19.439992113320393,2.006924538237349,5,1.0038122746642033,145,19.229227804160523,56.59343996605263,89.0828696917965,156.51138962701276,1.1126665975216083,10,0.9636473928249447,0,10.694927524163635,32.432737595189494,53.07979086051005,103.49188689519316,1.0822536130248877,0,0.9328013840929681,50,10.336031365290626,30.156221845556935,49.65132176188174,98.61796256361605,1.110763594508047,25,0.9403924310760424,90,10.685831985699032,32.65391534946711,53.4472615459069,103.45207551548381,1.0833489388035824,20,0.897745220761094,135,10.019300077363331,30.270602889591917,50.49998631266587,100.46148657159657
State2_7,State2,500.0,500.0,500.0,-5.828669193483532,5.734410234473914,-5.828669193483529,6.340266466897781,5.734410234473913,6.340266466897779,151.01993489922717,79.67684841785061,160.27050463236387,102.04028632025363,83.45325621019091,99.30599758812178,6.135055112756871,0,1.0493016689868873,145,54.850473284661206,145.00522621407387,211.0204658923374,301.108325967394,0.8767374281423943,150,0.0,5,0.042441318157838734,0.300575478239265,1.0949030249655958,15.384825474668979,1.0666863786495604,150,0.7130141450516908,0,8.161276541330762,27.04599660951871,45.24769571675773,92.26500287831914,0.9480766952037347,145,0.0,5,0.042441318157838734,0.300575478239265,1.1287623244743674,16.229888949578026,1.7560998786989803,5,1.1858162390222862,150,16.964393725571917,50.49377418267772,83.13245541998651,155.56274146839795,1.226081597024847,0,0.9412576488879651,150,11.55525593758721,32.54477511749979,53.76569190188644,105.45188703172151,1.107538033426081,145,0.7130141450516908,0,8.155480942780695,26.91417879888765,45.05322016999796,92.63240810160534,1.231103282442869,0,0.9007711720007301,150,11.614505256130718,32.612851239051814,53.505293126365274,103.8985785498725,1.0739304680536028,25,0.9243078969855605,60,10.187306609744713,30.67553389893055,49.98272725071942,99.59500558805448
State2_8,State2,500.0,500.0,500.0,-4.662167548715998,2.1071897973247107,-4.6621675487159955,2.945467623008996,2.107189797324711,2.9454676230089962,131.36640296020926,77.10191012067867,130.18402549009312,67.08150272463993,81.17249681656622,64.16874465982443,7.926712610148525,0,0.5884343276446078,145,67.1865370462931,173.8690833556085,255.57971560837626,360.8768505641643,1.078405628501284,150,0.0,0,0.010610329539459683,0.14707913593714164,1.0582853558706211,17.181123020506412,1.0629657034153674,135,0.8006679020904964,0,8.503368276652,28.30592965193673,47.28998115673909,96.92745329878983,1.0739016936016479,150,0.0,0,0.01420813010204363,0.15461062752871604,1.1310685614102902,18.941848984221263,1.7079563283692822,5,0.9591444528002008,145,16.304927169217514,48.81786259986598,79.68923814515777,146.41380814487368,1.1075260724947884,5,0.9196622703504809,150,10.622302259196578,29.90303547602614,50.3079969079925,100.36605989672177,1.0665771882905897,135,0.7478379460210669,0,8.294940136557992,28.055354079221125,47.09465466166816,97.28425784752716,1.0858221581549474,5,0.9227190116528785,15,10.488927920541078,29.651245958111,49.69685359112253,99.63313407791604,1.1496642259533059,0,0.9293001387343363,10,10.18584152827625,31.20127111574086,51.43658373532194,102.45155748446086
State2_9,State2,500.0,500.0,500.0,-5.574969765060443,3.841823029100488,-5.574969765060443,2.6140723222021154,3.841823029100488,2.6140723222021163,138.96340656951725,88.29061309608404,137.7628104276455,61.39720165442473,84.14113313020285,65.7688883245083,6.41105137073511,0,0.9346815001713779,145,60.988556844836765,162.5017791476286,236.66059124620543,327.80353075694785,1.0306701130416709,150,0.0,0,0.021220659078919367,0.22180490892201823,1.1690688005801477,16.0019995720087,1.0983254351520284,5,0.9175030267318735,20,10.704423441468588,30.42852876219984,51.291266711787124,101.35231489676582,1.116981721391244,150,0.0,0,0.021220659078919367,0.22669212807144468,1.1928838854718573,17.03314744567942,1.8922580215651181,5,1.009822898435707,145,18.20967801040602,50.937985348474136,81.07695391993732,144.31288007351617,1.4014441125249213,0,0.9470420386050337,125,11.59127341095391,32.35090702434141,52.67597311389176,103.66879807306933,1.127830676333768,150,0.9085110213367363,20,10.471318540888701,29.84505511640403,49.880429420005626,99.97885867897143,1.396008288112118,0,0.8971964746133454,125,11.562052743934522,32.06695783320084,51.74791565524689,100.8386257926513,1.1302842388014978,20,0.9229743567207545,150,10.446315872378948,32.024910594155834,51.7451938509392,102.94514851015202
